### ZJet_amcatnlo_Inc
 #id                        variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
  60                       sT_eejj_LQ600        905.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  61                        M_e1e2_LQ600        265.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  62                      min_M_ej_LQ600        500.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  63                       sT_eejj_LQ700       1040.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  64                        M_e1e2_LQ700        280.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  65                      min_M_ej_LQ700        575.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  66                       sT_eejj_LQ800       1170.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  67                        M_e1e2_LQ800        295.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  68                      min_M_ej_LQ800        640.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  69                       sT_eejj_LQ900       1295.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  70                        M_e1e2_LQ900        315.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  71                      min_M_ej_LQ900        700.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  72                      sT_eejj_LQ1000       1415.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  73                       M_e1e2_LQ1000        330.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  74                     min_M_ej_LQ1000        750.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  75                      sT_eejj_LQ1100       1530.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  76                       M_e1e2_LQ1100        350.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  77                     min_M_ej_LQ1100        790.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  78                      sT_eejj_LQ1200       1585.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  79                       M_e1e2_LQ1200        360.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  80                     min_M_ej_LQ1200        805.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  81                      sT_eejj_LQ1300       1585.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  82                       M_e1e2_LQ1300        360.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  83                     min_M_ej_LQ1300        805.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  84                      sT_eejj_LQ1400       1585.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  85                       M_e1e2_LQ1400        360.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  86                     min_M_ej_LQ1400        805.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  87                      sT_eejj_LQ1500       1585.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  88                       M_e1e2_LQ1500        360.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  89                     min_M_ej_LQ1500        805.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  90                      sT_eejj_LQ1600       1585.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  91                       M_e1e2_LQ1600        360.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  92                     min_M_ej_LQ1600        805.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  93                      sT_eejj_LQ1700       1585.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  94                       M_e1e2_LQ1700        360.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  95                     min_M_ej_LQ1700        805.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  96                      sT_eejj_LQ1800       1585.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  97                       M_e1e2_LQ1800        360.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  98                     min_M_ej_LQ1800        805.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  99                      sT_eejj_LQ1900       1585.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
 100                       M_e1e2_LQ1900        360.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
 101                     min_M_ej_LQ1900        805.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
 102                      sT_eejj_LQ2000       1585.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
 103                       M_e1e2_LQ2000        360.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
 104                     min_M_ej_LQ2000        805.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00


### LQToDEle_M-400_pair
 #id                        variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
   0                              NoCuts               -               -               -               -     14731348.4937        0.0000e+00          1.0000      0.0000e+00          1.0000      0.0000e+00
   1                            PassJSON               -               -               -               -     14731348.4937        46819.2989          1.0000     -1.0000e+00          1.0000     -1.0000e+00
   2                          nEle_ptCut               -               -               -               -      8604000.3293        35781.1145          0.5841      1.5675e-03          0.5841     -1.0000e+00
   3                             Ele1_Pt               -               -               -               -      8604000.3293        35781.1145          1.0000      0.0000e+00          0.5841     -1.0000e+00
   4                         PassTrigger               -               -               -               -      8589417.7823        35750.7797          0.9983      1.7117e-04          0.5831     -1.0000e+00
   5                         Reweighting          0.0000          1.0000               -               -     40506538.1483       168971.5626          4.7159     -1.0000e+00          2.7497     -1.0000e+00
   6                         PassLHECuts          0.0000          1.0000               -               -     40506538.1483       168971.5626          1.0000      0.0000e+00          2.7497     -1.0000e+00
   7                            PassJSON          0.0000          1.0000               -               -     40506538.1483       168971.5626          1.0000      0.0000e+00          2.7497     -1.0000e+00
   8                             PassHLT          0.0000          1.0000               -               -     40506538.1483       168971.5626          1.0000      0.0000e+00          2.7497     -1.0000e+00
   9  PassGlobalSuperTightHalo2016Filter          0.0000          1.0000               -               -     40499466.5802       168956.7197          0.9998      5.5321e-05          2.7492     -1.0000e+00
  10                    PassGoodVertices          0.0000          1.0000               -               -     40499466.5802       168956.7197          1.0000      0.0000e+00          2.7492     -1.0000e+00
  11                 PassHBHENoiseFilter          0.0000          1.0000               -               -     40498779.6083       168955.3231          1.0000      1.6973e-05          2.7492     -1.0000e+00
  12              PassHBHENoiseIsoFilter          0.0000          1.0000               -               -     40480671.9835       168917.9065          0.9996      8.7831e-05          2.7479     -1.0000e+00
  13         PassBadEESupercrystalFilter          0.0000          1.0000               -               -     40480671.9835       168917.9065          1.0000      0.0000e+00          2.7479     -1.0000e+00
  14            PassEcalDeadCellTrigPrim          0.0000          1.0000               -               -     40437619.5134       168829.1577          0.9989      1.3526e-04          2.7450     -1.0000e+00
  15                 PassBadPFMuonFilter          0.0000          1.0000               -               -     40436218.4282       168826.2466          1.0000      2.4533e-05          2.7449     -1.0000e+00
  16              PassEcalBadCalibFilter          0.0000          1.0000               -               -     40429956.9802       168813.2876          0.9998      5.1759e-05          2.7445     -1.0000e+00
  17                            PassNEle          0.0000          1.0000               -               -     40429956.9802       168813.2876          1.0000      0.0000e+00          2.7445     -1.0000e+00
  18                           PassNMuon          0.0000          1.0000               -               -     40418270.1104       168789.3768          0.9997      7.0310e-05          2.7437     -1.0000e+00
  19                     nEle_hltMatched            -inf            +inf               -               -     40418270.1104       168789.3768          1.0000      0.0000e+00          2.7437     -1.0000e+00
  20                     nJet_hltMatched            -inf            +inf               -               -     40418270.1104       168789.3768          1.0000      0.0000e+00          2.7437     -1.0000e+00
  21                             Ele1_Pt         50.0000            +inf               -               -     40410974.9085       168774.8141          0.9998      5.4886e-05          2.7432     -1.0000e+00
  22                            Ele1_Eta            -inf            +inf               -               -     40410974.9085       168774.8141          1.0000      0.0000e+00          2.7432     -1.0000e+00
  23                            Ele1_Phi            -inf            +inf               -               -     40410974.9085       168774.8141          1.0000      0.0000e+00          2.7432     -1.0000e+00
  24                             Ele2_Pt         50.0000            +inf               -               -     39347317.2645       166612.5991          0.9737      6.5828e-04          2.6710     -1.0000e+00
  25                            Ele2_Eta            -inf            +inf               -               -     39347317.2645       166612.5991          1.0000      0.0000e+00          2.6710     -1.0000e+00
  26                            Ele2_Phi            -inf            +inf               -               -     39347317.2645       166612.5991          1.0000      0.0000e+00          2.6710     -1.0000e+00
  27                                nJet            -inf            +inf               -               -     39347317.2645       166612.5991          1.0000      0.0000e+00          2.6710     -1.0000e+00
  28                             Jet1_Pt         50.0000            +inf               -               -     39203082.7206       166307.8155          0.9963      2.5570e-04          2.6612     -1.0000e+00
  29                            Jet1_Eta         -2.4000          2.4000               -               -     39203082.7206       166307.8155          1.0000      0.0000e+00          2.6612     -1.0000e+00
  30                            Jet1_Phi            -inf            +inf               -               -     39203082.7206       166307.8155          1.0000      0.0000e+00          2.6612     -1.0000e+00
  31                             Jet2_Pt         50.0000            +inf               -               -     35924992.5666       159189.0034          0.9164      1.1761e-03          2.4387     -1.0000e+00
  32                            Jet2_Eta         -2.4000          2.4000               -               -     35924992.5666       159189.0034          1.0000      0.0000e+00          2.4387     -1.0000e+00
  33                            Jet2_Phi         -1.5700         -0.8700               -               -      3947565.6162        52758.1186          0.1099      1.3865e-03          0.2680      2.4412e-03
  34                             Jet3_Pt            -inf            +inf               -               -      3947565.6162        52758.1186          1.0000      0.0000e+00          0.2680      2.4412e-03
  35                            Jet3_Eta         -2.4000          2.4000               -               -      3947565.6162        52758.1186          1.0000      0.0000e+00          0.2680      2.4412e-03
  36                            Jet3_Phi            -inf            +inf               -               -      3947565.6162        52758.1186          1.0000      0.0000e+00          0.2680      2.4412e-03
  37                         DR_Ele1Jet1            -inf            +inf               -               -      3947565.6162        52758.1186          1.0000      0.0000e+00          0.2680      2.4412e-03
  38                         DR_Ele1Jet2            -inf            +inf               -               -      3947565.6162        52758.1186          1.0000      0.0000e+00          0.2680      2.4412e-03
  39                         DR_Ele2Jet1            -inf            +inf               -               -      3947565.6162        52758.1186          1.0000      0.0000e+00          0.2680      2.4412e-03
  40                         DR_Ele2Jet2            -inf            +inf               -               -      3947565.6162        52758.1186          1.0000      0.0000e+00          0.2680      2.4412e-03
  41                         DR_Jet1Jet2            -inf            +inf               -               -      3947565.6162        52758.1186          1.0000      0.0000e+00          0.2680      2.4412e-03
  42                             sT_eejj        300.0000            +inf               -               -      3946932.3468        52754.3179          0.9998      1.6051e-04          0.2679      2.4413e-03
  43                       sT_eejj_bkgCR        300.0000            +inf               -               -      3946932.3468        52754.3179          1.0000      0.0000e+00          0.2679      2.4413e-03
  44                             Pt_e1e2         70.0000            +inf               -               -      3666363.5475        50852.9800          0.9289      3.4301e-03          0.2489      2.4480e-03
  45                              M_e1e2         50.0000            +inf               -               -      3654607.7082        50772.6465          0.9968      7.7859e-04          0.2481      2.4480e-03
  46                        M_e1e2_bkgCR         50.0000            +inf               -               -      3654607.7082        50772.6465          1.0000      0.0000e+00          0.2481      2.4480e-03
  47                        preselection            -inf            +inf               -               -      3654607.7082        50772.6465          1.0000      0.0000e+00          0.2481      2.4480e-03
  48                         sT_eejj_opt            -inf            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  49                          M_e1e2_opt            -inf            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  50                         Mej_min_opt            -inf            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  51                       sT_eejj_LQ300        475.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  52                        M_e1e2_LQ300        225.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  53                      min_M_ej_LQ300        235.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  54                       sT_eejj_LQ400        625.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  55                        M_e1e2_LQ400        235.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  56                      min_M_ej_LQ400        330.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  57                       sT_eejj_LQ500        770.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  58                        M_e1e2_LQ500        250.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  59                      min_M_ej_LQ500        420.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  60                       sT_eejj_LQ600        905.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  61                        M_e1e2_LQ600        265.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  62                      min_M_ej_LQ600        500.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  63                       sT_eejj_LQ700       1040.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  64                        M_e1e2_LQ700        280.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  65                      min_M_ej_LQ700        575.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  66                       sT_eejj_LQ800       1170.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  67                        M_e1e2_LQ800        295.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  68                      min_M_ej_LQ800        640.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  69                       sT_eejj_LQ900       1295.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  70                        M_e1e2_LQ900        315.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  71                      min_M_ej_LQ900        700.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  72                      sT_eejj_LQ1000       1415.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  73                       M_e1e2_LQ1000        330.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  74                     min_M_ej_LQ1000        750.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  75                      sT_eejj_LQ1100       1530.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  76                       M_e1e2_LQ1100        350.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  77                     min_M_ej_LQ1100        790.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  78                      sT_eejj_LQ1200       1585.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  79                       M_e1e2_LQ1200        360.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  80                     min_M_ej_LQ1200        805.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  81                      sT_eejj_LQ1300       1585.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  82                       M_e1e2_LQ1300        360.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  83                     min_M_ej_LQ1300        805.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  84                      sT_eejj_LQ1400       1585.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  85                       M_e1e2_LQ1400        360.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  86                     min_M_ej_LQ1400        805.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  87                      sT_eejj_LQ1500       1585.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  88                       M_e1e2_LQ1500        360.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  89                     min_M_ej_LQ1500        805.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  90                      sT_eejj_LQ1600       1585.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  91                       M_e1e2_LQ1600        360.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  92                     min_M_ej_LQ1600        805.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  93                      sT_eejj_LQ1700       1585.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  94                       M_e1e2_LQ1700        360.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  95                     min_M_ej_LQ1700        805.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  96                      sT_eejj_LQ1800       1585.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  97                       M_e1e2_LQ1800        360.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  98                     min_M_ej_LQ1800        805.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  99                      sT_eejj_LQ1900       1585.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
 100                       M_e1e2_LQ1900        360.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
 101                     min_M_ej_LQ1900        805.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
 102                      sT_eejj_LQ2000       1585.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
 103                       M_e1e2_LQ2000        360.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
 104                     min_M_ej_LQ2000        805.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00


### LQToDEle_M-500_pair
 #id                        variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
   0                              NoCuts               -               -               -               -     14534199.5918        0.0000e+00          1.0000      0.0000e+00          1.0000      0.0000e+00
   1                            PassJSON               -               -               -               -     14534199.5918        45961.1747          1.0000     -1.0000e+00          1.0000     -1.0000e+00
   2                          nEle_ptCut               -               -               -               -      8652499.7010        35462.2557          0.5953      1.5531e-03          0.5953     -1.0000e+00
   3                             Ele1_Pt               -               -               -               -      8652499.7010        35462.2557          1.0000      0.0000e+00          0.5953     -1.0000e+00
   4                         PassTrigger               -               -               -               -      8644796.5752        35446.4665          0.9991      1.2231e-04          0.5948     -1.0000e+00
   5                         Reweighting          0.0000          1.0000               -               -     11502349.8019        47263.5297          1.3306     -1.0000e+00          0.7914     -1.0000e+00
   6                         PassLHECuts          0.0000          1.0000               -               -     11502349.8019        47263.5297          1.0000      0.0000e+00          0.7914     -1.0000e+00
   7                            PassJSON          0.0000          1.0000               -               -     11502349.8019        47263.5297          1.0000      0.0000e+00          0.7914     -1.0000e+00
   8                             PassHLT          0.0000          1.0000               -               -     11502349.8019        47263.5297          1.0000      0.0000e+00          0.7914     -1.0000e+00
   9  PassGlobalSuperTightHalo2016Filter          0.0000          1.0000               -               -     11501593.5003        47262.0116          0.9999      3.2954e-05          0.7913     -1.0000e+00
  10                    PassGoodVertices          0.0000          1.0000               -               -     11501593.5003        47262.0116          1.0000      0.0000e+00          0.7913     -1.0000e+00
  11                 PassHBHENoiseFilter          0.0000          1.0000               -               -     11501404.8028        47261.6349          1.0000      1.6416e-05          0.7913     -1.0000e+00
  12              PassHBHENoiseIsoFilter          0.0000          1.0000               -               -     11497135.8177        47252.8368          0.9996      7.9321e-05          0.7910     -1.0000e+00
  13         PassBadEESupercrystalFilter          0.0000          1.0000               -               -     11497135.8177        47252.8368          1.0000      0.0000e+00          0.7910     -1.0000e+00
  14            PassEcalDeadCellTrigPrim          0.0000          1.0000               -               -     11468615.4014        47193.9751          0.9975      2.0495e-04          0.7891     -1.0000e+00
  15                 PassBadPFMuonFilter          0.0000          1.0000               -               -     11467011.6106        47190.5649          0.9999      4.9497e-05          0.7890     -1.0000e+00
  16              PassEcalBadCalibFilter          0.0000          1.0000               -               -     11466431.4926        47189.3759          0.9999      2.9231e-05          0.7889     -1.0000e+00
  17                            PassNEle          0.0000          1.0000               -               -     11466431.4926        47189.3759          1.0000      0.0000e+00          0.7889     -1.0000e+00
  18                           PassNMuon          0.0000          1.0000               -               -     11460200.9574        47176.4910          0.9995      9.6201e-05          0.7885     -1.0000e+00
  19                     nEle_hltMatched            -inf            +inf               -               -     11460200.9574        47176.4910          1.0000      0.0000e+00          0.7885     -1.0000e+00
  20                     nJet_hltMatched            -inf            +inf               -               -     11460200.9574        47176.4910          1.0000      0.0000e+00          0.7885     -1.0000e+00
  21                             Ele1_Pt         50.0000            +inf               -               -     11459464.5676        47175.0536          0.9999      3.2154e-05          0.7884     -1.0000e+00
  22                            Ele1_Eta            -inf            +inf               -               -     11459464.5676        47175.0536          1.0000      0.0000e+00          0.7884     -1.0000e+00
  23                            Ele1_Phi            -inf            +inf               -               -     11459464.5676        47175.0536          1.0000      0.0000e+00          0.7884     -1.0000e+00
  24                             Ele2_Pt         50.0000            +inf               -               -     11293052.6768        46841.9668          0.9855      4.8520e-04          0.7770     -1.0000e+00
  25                            Ele2_Eta            -inf            +inf               -               -     11293052.6768        46841.9668          1.0000      0.0000e+00          0.7770     -1.0000e+00
  26                            Ele2_Phi            -inf            +inf               -               -     11293052.6768        46841.9668          1.0000      0.0000e+00          0.7770     -1.0000e+00
  27                                nJet            -inf            +inf               -               -     11293052.6768        46841.9668          1.0000      0.0000e+00          0.7770     -1.0000e+00
  28                             Jet1_Pt         50.0000            +inf               -               -     11273575.6867        46801.6887          0.9983      1.7194e-04          0.7757     -1.0000e+00
  29                            Jet1_Eta         -2.4000          2.4000               -               -     11273575.6867        46801.6887          1.0000      0.0000e+00          0.7757     -1.0000e+00
  30                            Jet1_Phi            -inf            +inf               -               -     11273575.6867        46801.6887          1.0000      0.0000e+00          0.7757     -1.0000e+00
  31                             Jet2_Pt         50.0000            +inf               -               -     10627722.2064        45440.0667          0.9427      9.6580e-04          0.7312     -1.0000e+00
  32                            Jet2_Eta         -2.4000          2.4000               -               -     10627722.2064        45440.0667          1.0000      0.0000e+00          0.7312     -1.0000e+00
  33                            Jet2_Phi         -1.5700         -0.8700               -               -      1171610.9711        15089.7944          0.1102      1.3401e-03      8.0611e-02      9.5147e-04
  34                             Jet3_Pt            -inf            +inf               -               -      1171610.9711        15089.7944          1.0000      0.0000e+00      8.0611e-02      9.5147e-04
  35                            Jet3_Eta         -2.4000          2.4000               -               -      1171610.9711        15089.7944          1.0000      0.0000e+00      8.0611e-02      9.5147e-04
  36                            Jet3_Phi            -inf            +inf               -               -      1171610.9711        15089.7944          1.0000      0.0000e+00      8.0611e-02      9.5147e-04
  37                         DR_Ele1Jet1            -inf            +inf               -               -      1171610.9711        15089.7944          1.0000      0.0000e+00      8.0611e-02      9.5147e-04
  38                         DR_Ele1Jet2            -inf            +inf               -               -      1171610.9711        15089.7944          1.0000      0.0000e+00      8.0611e-02      9.5147e-04
  39                         DR_Ele2Jet1            -inf            +inf               -               -      1171610.9711        15089.7944          1.0000      0.0000e+00      8.0611e-02      9.5147e-04
